,Vernier,Time,Cam,L,Lambda,Lp,Ld
0,-5.334273227604259e-40,8.885703086853027,-0.37203093093822426,1.4591536388287416,0.949957725620664,1.4433312293736136,1.4716455824286434
1,1.8071068783713695e-39,0.023901939392089844,-0.02640611421669654,1.4591536388287416,0.949957725620664,1.4653465814473998,1.4342000399141894
2,-6.695000190725054e-39,0.02489471435546875,-0.07874007163397627,1.4591536388287416,0.949957725620664,1.478154024195625,1.4342000399141894
3,2.4789222892212857e-38,0.023911714553833008,-0.3809651692050982,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4716455824286434
4,-1.152370944253082e-37,0.02488994598388672,-0.06590760913557066,1.4591536388287416,0.949957725620664,1.4660308635680035,1.4342000399141894
5,3.3918087086618128e-37,0.02489304542541504,-0.42199769884426813,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4669859000602403
6,-1.4413204286792058e-36,0.02000117301940918,-0.45863190574118706,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4742924135512594
7,5.0029228775546194e-36,0.01993703842163086,-0.3152956625756469,1.4591536388287416,0.949957725620664,1.4510899617188158,1.441778432779787
8,-1.857037108153927e-35,0.01997232437133789,-0.42199769884426813,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4669859000602403
9,7.492093433254944e-35,0.024194002151489258,-0.1630906195872439,1.4591536388287416,0.949957725620664,1.4587524019589586,1.4676629716662741
10,-2.7960873347960593e-34,0.023934602737426758,-0.45863190574118706,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4742924135512594
11,1.0435139995858743e-33,0.0239105224609375,-0.09677834167360488,1.4591536388287416,0.949957725620664,1.4587524019589586,1.4342000399141894
12,-4.279633253741339e-33,0.023905515670776367,-0.3809651692050982,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4716455824286434
13,1.4534275059869693e-32,0.023934364318847656,-0.36475405155512525,1.4591536388287416,0.949957725620664,1.4681000782446805,1.4736165620513584
14,-5.424265297461488e-32,0.024896860122680664,-0.07023621202863241,1.4591536388287416,0.949957725620664,1.4774625591846917,1.4565318867192132
15,1.7778443355043323e-31,0.025930404663085938,-0.24803399886944077,1.4591536388287416,0.949957725620664,1.4681000782446805,1.4716455824286434
16,-7.061988878034313e-31,0.024933815002441406,-0.31857974052735016,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4342000399141894
17,2.6223592143751357e-30,0.023936033248901367,-0.1842991236932045,1.4591536388287416,0.949957725620664,1.4681000782446805,1.4342000399141894
18,-1.052279506834181e-29,0.023910999298095703,-0.45863190574118706,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4742924135512594
19,3.9271605832686856e-29,0.0239107608795166,-0.3809651692050982,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4716455824286434
20,-1.465636282624056e-28,0.0239412784576416,-0.4982744821437545,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4736165620513584
21,5.469829072169357e-28,0.02490234375,-0.31857974052735016,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4342000399141894
22,-2.041368000605337e-27,0.024902820587158203,-0.36357400848383015,1.4591536388287416,0.949957725620664,1.4681000782446805,1.477641374277878
23,7.618489095204413e-27,0.024900197982788086,-0.09682414941974121,1.4591536388287416,0.949957725620664,1.4653465814473998,1.4558584918929236
24,-2.8432588380212314e-26,0.0239255428314209,-0.3871662634851484,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4558584918929236
25,1.0611186442564484e-25,0.02393794059753418,-0.05902905008293928,1.4591536388287416,0.949957725620664,1.4653465814473998,1.4526420124821136
26,-3.960148693223671e-25,0.023970603942871094,-0.24081628613399092,1.4591536388287416,0.949957725620664,1.4601250852553547,1.4676629716662741
27,1.374550036294695e-24,0.02393651008605957,-0.3809651692050982,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4716455824286434
28,-5.5157755821329274e-24,0.02393651008605957,-0.21589434359628215,1.4591536388287416,0.949957725620664,1.4681000782446805,1.4526420124821136
29,1.893079349056183e-23,0.024887800216674805,-0.24803399886944077,1.4591536388287416,0.949957725620664,1.4681000782446805,1.4716455824286434
30,-7.682484328053862e-23,0.023077011108398438,-0.4969040935623502,1.4591536388287416,0.949957725620664,1.4510899617188158,1.477641374277878
31,2.602444388047897e-22,0.0299990177154541,-0.31857974052735016,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4342000399141894
32,-1.0700320303454077e-21,0.030010700225830078,-0.07874007163397627,1.4591536388287416,0.949957725620664,1.478154024195625,1.4342000399141894
33,3.993413902975145e-21,0.0299985408782959,-0.2091477439231758,1.4591536388287416,0.949957725620664,1.4653465814473998,1.4736165620513584
34,-1.3209557687046572e-20,0.03414750099182129,-0.24487131421558164,1.4591536388287416,0.949957725620664,1.4601250852553547,1.4558584918929236
35,5.562108042324554e-20,0.024934768676757812,-0.31857974052735016,1.4591536388287416,0.949957725620664,1.4510899617188158,1.4342000399141894
