,Vernier,Time,Cam,L,Lambda,Lp,Ld
0,-5.334273227604259e-40,8.921862363815308,-0.5014683799149929,1.4840641305950728,0.9502268505726023,1.4675440286402253,1.4935374065464382
1,1.8071068783713695e-39,0.35035181045532227,-0.3075100145581762,1.4840641305950728,0.9502268505726023,1.493615240013801,1.4962142013501913
2,-6.695000190725054e-39,0.3400578498840332,-0.5415033850157257,1.4840641305950728,0.9502268505726023,1.4682272687077016,1.4895554960561985
3,2.4789222892212857e-38,0.3375108242034912,-0.39228572659657923,1.4840641305950728,0.9502268505726023,1.4693701295325399,1.4935374065464382
4,-1.152370944253082e-37,0.3400592803955078,-0.43498219983990705,1.4840641305950728,0.9502268505726023,1.4725758601880998,1.4962142013501913
5,3.3918087086618128e-37,0.3400561809539795,-0.47130085277727696,1.4840641305950728,0.9502268505726023,1.4700478555326189,1.4888937565952278
6,-1.4413204286792058e-36,0.34488797187805176,-0.3829710624337441,1.4840641305950728,0.9502268505726023,1.4923318601258717,1.4895554960561985
7,5.0029228775546194e-36,0.33907508850097656,-0.3246641195223285,1.4840641305950728,0.9502268505726023,1.496354920069573,1.4636451939107198
8,-1.857037108153927e-35,0.33438754081726074,-0.47579173223944105,1.4840641305950728,0.9502268505726023,1.4739333384920985,1.4888937565952278
9,7.492093433254944e-35,0.34475183486938477,-0.5488937069731834,1.4840641305950728,0.9502268505726023,1.474616025065448,1.4962142013501913
10,-2.7960873347960593e-34,0.33906006813049316,-0.34173847412385977,1.4840641305950728,0.9502268505726023,1.490280224919904,1.4962142013501913
11,1.0435139995858743e-33,0.33266353607177734,-0.3942756145189143,1.4840641305950728,0.9502268505726023,1.4693701295325399,1.4895554960561985
12,-4.279633253741339e-33,0.34540605545043945,-0.4727883632291328,1.4840641305950728,0.9502268505726023,1.474616025065448,1.4935374065464382
13,1.4534275059869693e-32,0.3400557041168213,-0.3648142728335433,1.4840641305950728,0.9502268505726023,1.496354920069573,1.4591952283921268
14,-5.424265297461488e-32,0.3385045528411865,-0.2719698208696521,1.4840641305950728,0.9502268505726023,1.4942961133713673,1.4895554960561985
15,1.7778443355043323e-31,0.33905768394470215,-0.4302460023079849,1.4840641305950728,0.9502268505726023,1.4700478555326189,1.4935374065464382
16,-7.061988878034313e-31,0.3390939235687256,-0.45295648558664814,1.4840641305950728,0.9502268505726023,1.474616025065448,1.4591952283921268
17,2.6223592143751357e-30,0.33915042877197266,-0.5065069430249155,1.4840641305950728,0.9502268505726023,1.4700478555326189,1.4962142013501913
18,-1.052279506834181e-29,0.33806324005126953,-0.6155240802995889,1.4840641305950728,0.9502268505726023,1.4682272687077016,1.4962142013501913
19,3.9271605832686856e-29,0.33922433853149414,-0.45518696278656195,1.4840641305950728,0.9502268505726023,1.4753013383866727,1.4560682189784662
20,-1.465636282624056e-28,0.3436319828033447,-0.5493819507338702,1.4840641305950728,0.9502268505726023,1.4700478555326189,1.4875784705215322
21,5.469829072169357e-28,0.3390946388244629,-0.48168749357361484,1.4840641305950728,0.9502268505726023,1.4739333384920985,1.4770977564159566
22,-2.041368000605337e-27,0.3325314521789551,-0.518374215857698,1.4840641305950728,0.9502268505726023,1.4675440286402253,1.4623431550473396
23,7.618489095204413e-27,0.34666991233825684,-0.2730381353723972,1.4840641305950728,0.9502268505726023,1.490280224919904,1.4777531137170363
24,-2.8432588380212314e-26,0.33909153938293457,-0.43593656737279224,1.4840641305950728,0.9502268505726023,1.474616025065448,1.4902199616208232
25,1.0611186442564484e-25,0.33080196380615234,-0.31063148321063805,1.4840641305950728,0.9502268505726023,1.4942961133713673,1.4888937565952278
26,-3.960148693223671e-25,0.34005284309387207,-0.45094421668960893,1.4840641305950728,0.9502268505726023,1.4739333384920985,1.4623431550473396
27,1.374550036294695e-24,0.3390614986419678,-0.3086289103737907,1.4840641305950728,0.9502268505726023,1.4949796869693668,1.4935374065464382
28,-5.5157755821329274e-24,0.3381080627441406,-0.40624714811330587,1.4840641305950728,0.9502268505726023,1.4739333384920985,1.4745220005881492
29,1.893079349056183e-23,0.34005284309387207,-0.42324937971972193,1.4840641305950728,0.9502268505726023,1.4623456831943253,1.4895554960561985
